CTRL_1	CTRL_2	CTRL_3	CTRL_4	R1881_1	R1881_2	R1881_3	R1881_4	Enza_1	Enza_2	Enza_3	Enza_4	C6_1	C6_2	C6_3	C6_4	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description
29.5240249633789	29.508996963501	29.8065490722656	29.5202827453613	29.7565269470215	29.8142108917236	29.5986804962158	29.82790184021	29.8203125	29.8711471557617	29.6198196411133	29.8959102630615	29.661190032959	29.5700054168701	29.4052734375	29.5314807891846	A6NNZ2;P04350;P07437;P68371;Q13509;Q13885;Q9BUF5;Q9H4B7	P07437;Q13885;Q3ZCM7;P04350;P68371;Q9BVA1;Q9BUF5;Q13509;Q9H4B7;A6NNZ2	TBB1_HUMAN;TBB2A_HUMAN;TBB3_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN;TBB6_HUMAN;TBB8B_HUMAN	TUBB;TUBB1;TUBB2A;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8B	Tubulin beta 8B
28.6075248718262	28.5388984680176	28.5127696990967	28.6997528076172	28.6492443084717	28.5425930023193	28.6831130981445	28.783317565918	28.9259223937988	28.5826206207275	28.6145629882813	28.6831130981445	28.4393634796143	28.4707279205322	28.6628875732422	28.5499534606934	A6NNZ2;P04350;P07437;P68371;Q13885	P07437;Q13885;Q3ZCM7;P04350;P68371;Q9BVA1;A6NNZ2	TBB2A_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN;TBB8B_HUMAN	TUBB;TUBB2A;TUBB4A;TUBB4B;TUBB8B	Tubulin beta 8B
27.1794967651367	26.8142108917236	27.7581176757813	27.2169704437256	27.226188659668	27.611047744751	27.7259845733643	27.8384590148926	26.7259845733643	27.8080863952637	27.0296001434326	28.1889572143555	27.1603870391846	27.2444515228271	27.0608520507813	26.6039943695068	A6NNZ2;P04350;P07437;P68371;Q13885;Q9BUF5	P07437;Q13885;Q3ZCM7;P04350;P68371;Q9BVA1;Q9BUF5;A6NNZ2	TBB2A_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN;TBB6_HUMAN;TBB8B_HUMAN	TUBB;TUBB2A;TUBB4A;TUBB4B;TUBB6;TUBB8B	Tubulin beta 8B
17.5466384887695	16.022590637207	15.8558197021484	16.0794067382813	16.3559150695801	16.6662940979004	15.9423246383667	15.8178806304932	16.3914031982422	15.6303415298462	14.5138759613037	15.0594453811646	14.4141502380371	15.4137239456177	15.3000802993774	15.3720254898071	A6NNZ2;P07437;P68371;Q13885;Q9H4B7	P07437;Q13885;Q3ZCM7;P68371;Q9BVA1;Q9H4B7;A6NNZ2	TBB1_HUMAN;TBB2A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN;TBB8B_HUMAN	TUBB;TUBB1;TUBB2A;TUBB4B;TUBB8B	Tubulin beta 8B
20.4775371551514	20.2184505462646	20.4676208496094	20.1456928253174	20.2419090270996	20.1332015991211	20.3211345672607	20.2649917602539	19.9005298614502	19.8954334259033	20.1703548431396	20.3751754760742	20.3321056365967	20.2989387512207	20.4272632598877	20.3645286560059	A7E2V4	A7E2V4	ZSWM8_HUMAN	ZSWIM8	Zinc finger SWIM domain-containing protein 8
18.3779258728027	18.0990390777588	18.9672889709473	18.6156692504883	18.4059391021729	18.2174091339111	18.2389602661133	18.476490020752	18.2628154754639	18.7035045623779	18.7335319519043	18.2399578094482	18.4475517272949	18.6111660003662	18.7452583312988	18.3622951507568	A7KAX9	A7KAX9	RHG32_HUMAN	ARHGAP32	Rho GTPase-activating protein 32
NaN	17.1132640838623	17.3629112243652	17.0023651123047	17.0017375946045	17.2648735046387	17.3858966827393	16.9016094207764	16.5455532073975	NaN	17.0179176330566	17.0400543212891	17.0540218353271	16.5156002044678	16.7945938110352	NaN	A7MCY6	A7MCY6	TBKB1_HUMAN	TBKBP1	TANK-binding kinase 1-binding protein 1
20.7634449005127	20.5638370513916	21.0492630004883	21.0019588470459	19.7344570159912	19.9742126464844	20.2763977050781	20.0426006317139	19.7252616882324	20.1825294494629	20.4676208496094	20.5068817138672	20.5544986724854	20.0690727233887	20.7055644989014	20.3538017272949	A8CG34	A8CG34	P121C_HUMAN	POM121C	Nuclear envelope pore membrane protein POM 121C
21.688591003418	21.6757297515869	21.8423004150391	21.9134216308594	21.7139778137207	21.1825294494629	21.7139778137207	21.9134216308594	21.6275615692139	21.6364402770996	21.931568145752	22.0392570495605	21.8726749420166	21.7634449005127	21.7593879699707	21.6670913696289	A8CG34;Q96HA1	Q96HA1;A8CG34;Q6PJE2	P121A_HUMAN;P121C_HUMAN	POM121;POM121C	Nuclear envelope pore membrane protein POM 121C
17.0481147766113	15.9684057235718	NaN	17.0992240905762	17.1905097961426	16.3162250518799	16.5803699493408	16.7502365112305	NaN	NaN	16.4324035644531	16.8558788299561	16.3056106567383	15.8539743423462	17.2314548492432	16.9913234710693	A8K855	A8K855	EFCB7_HUMAN	EFCAB7	EF-hand calcium-binding domain-containing protein 7
25.7969932556152	25.5492191314697	25.5492191314697	25.7233829498291	25.3645286560059	25.5840549468994	25.525520324707	25.6264495849609	25.632007598877	25.640308380127	25.7593879699707	25.3511066436768	25.4769191741943	25.3778247833252	25.525520324707	25.4861583709717	A8MWD9;P62308	A8MWD9;P62308	RUXGL_HUMAN;RUXG_HUMAN	SNRPG;SNRPGP15	Putative small nuclear ribonucleoprotein G-like protein 15
NaN	15.5198173522949	16.3192405700684	16.5412578582764	17.149112701416	16.9426174163818	17.6707954406738	17.4784698486328	NaN	17.3469905853271	17.5835227966309	18.1763343811035	17.4617347717285	14.6691122055054	15.5563440322876	NaN	A8MWL7;Q9NUH8	Q9NUH8;A8MWL7	TM14B_HUMAN;TM14D_HUMAN	TMEM14B;TMEM14DP	Transmembrane protein 14DP
23.8575687408447	23.8190937042236	23.904260635376	23.7994651794434	23.931568145752	23.7593879699707	23.9225234985352	23.8575687408447	23.904260635376	24.0019588470459	23.8288097381592	23.9846801757813	23.9759635925293	23.9494895935059	24.0190315246582	23.931568145752	A8MXV4	A8MXV4	NUD19_HUMAN	NUDT19	Acyl-coenzyme A diphosphatase NUDT19
NaN	20.287712097168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	A8MZA4;H0YM25;P0DX00;P0DX01;P0DX02;Q8N7Z2;Q8N9W4	A0A8I5KQN6;P0DX00;A8MZA4;H0YM25;Q8N7Z2;Q8N9W4;P0DX02;P0DX01	GG6L1_HUMAN;GG6L2_HUMAN;GG6L6_HUMAN;GG6LV_HUMAN;GG6LX_HUMAN;GG6LY_HUMAN;GG6LZ_HUMAN	GOLGA6L1;GOLGA6L2;GOLGA6L22;GOLGA6L24;GOLGA6L25;GOLGA6L26;GOLGA6L6	Golgin subfamily A member 6-like protein 6
NaN	NaN	23.8857650756836	NaN	23.4298191070557	NaN	23.7994651794434	24.0608520507813	NaN	23.2228775024414	NaN	24.0690727233887	NaN	23.7795658111572	23.5165309906006	23.5754241943359	A9QM74	A9QM74	IMA8_HUMAN	KPNA7	Importin subunit alpha-8
19.3937072753906	19.2843799591064	18.7932376861572	19.2024688720703	18.9447784423828	18.753791809082	18.7911224365234	18.7100658416748	18.429292678833	18.2852401733398	18.6669616699219	18.5376129150391	18.5950031280518	18.1552581787109	18.1571941375732	17.7919330596924	A9UHW6	A9UHW6	MI4GD_HUMAN	MIF4GD	MIF4G domain-containing protein
18.7226238250732	18.0877685546875	18.07177734375	18.5710716247559	18.1248588562012	17.4483261108398	17.6843719482422	17.9899368286133	NaN	NaN	18.825325012207	17.8933429718018	18.8531360626221	18.9959850311279	NaN	NaN	B2RBV5	B2RBV5	MRUPP_HUMAN		Putative MORF4 family-associated protein 1-like protein UPP
19.4458312988281	19.3625297546387	18.9616985321045	18.4092502593994	18.5762042999268	18.4525356292725	18.6434650421143	18.0995025634766	18.1322441101074	18.1048336029053	17.5845222473145	17.9445285797119	18.8561820983887	18.5157070159912	18.7130641937256	17.9949722290039	B2RUZ4	B2RUZ4	SMIM1_HUMAN	SMIM1	Small integral membrane protein 1
20.5261173248291	20.7634449005127	20.3321056365967	20.8801689147949	20.9097633361816	20.988151550293	21.0088119506836	21.4169960021973	20.3645286560059	20.8950424194336	20.9459247589111	21.2302265167236	20.5451011657715	20.7553176879883	21.1885795593262	20.9459247589111	B3KNS4	B3KNS4	B3KNS4_HUMAN	ERVK3-1	Endogenous retrovirus group K3 member 1
17.7816219329834	18.0945625305176	18.3655452728271	18.0887889862061	16.7247409820557	16.7789497375488	16.9055862426758	16.6455459594727	16.6975917816162	16.731107711792	16.9537525177002	16.0692825317383	16.2387657165527	16.9541969299316	15.1352243423462	NaN	B7Z6K7	B7Z6K7;Q9H707;E7ETH6	ZN814_HUMAN	ZNF814	Zinc finger protein 814
21.3321056365967	21.1014938354492	21.139461517334	21.2707061767578	21.0821285247803	20.924337387085	21.1332015991211	21.1825294494629	21.1885795593262	21.2534961700439	21.2065753936768	21.259256362915	21.1580772399902	20.967191696167	20.8726749420166	21.0224227905273	B7ZAQ6;P0CG08	P0CG08;B7ZAQ6	GPHRA_HUMAN;GPHRB_HUMAN	GPR89A;GPR89B	Golgi pH regulator A
21.9207077026367	21.6408596038818	22.1110801696777	21.8112735748291	21.9636688232422	21.7512359619141	21.924337387085	22.0122261047363	21.924337387085	21.9351711273193	21.8461322784424	21.9097633361816	22.1078910827637	22.0291786193848	21.9601383209229	21.9351711273193	C4AMC7;Q6VEQ5	C4AMC7;A8K0Z3;Q6VEQ5	WASH2_HUMAN;WASH3_HUMAN	WASH2P;WASH3P	Putative WAS protein family homolog 3
21.632007598877	21.6670913696289	21.3751754760742	21.6408596038818	21.7013397216797	21.9530487060547	21.8764266967773	21.7835674285889	21.1206016540527	21.2360801696777	21.8229885101318	21.7512359619141	21.7553176879883	21.7055644989014	21.1332015991211	21.1142616271973	C9JI98	C9JI98	TM238_HUMAN	TMEM238	Transmembrane protein 238
21.3211345672607	21.4323711395264	21.287712097168	21.2989387512207	21.2477149963379	21.0625	21.2820663452148	21.3910007476807	20.3645286560059	21.1078910827637	21.1580772399902	21.2243499755859	20.931568145752	21.176456451416	21.0359058380127	21.0756149291992	C9JLW8	C9JLW8	MCRI1_HUMAN	MCRIP1	Mapk-regulated corepressor-interacting protein 1
26.1565341949463	26.2444515228271	26.1794967651367	26.2408180236816	26.146858215332	26.2660655975342	26.1661472320557	26.2855968475342	26.0649681091309	26.1074924468994	26.1964797973633	26.2280254364014	26.0126533508301	26.1487998962402	26.0400924682617	26.0752067565918	E9PAV3	E9PAV3	NACAM_HUMAN	NACA	Nascent polypeptide-associated complex subunit alpha, muscle-specific form
25.0974807739258	24.9494895935059	25.2206649780273	25.2570991516113	25.2961406707764	25.1946029663086	25.3811302185059	25.2678527832031	24.9179801940918	25.1134662628174	25.3238868713379	25.2785263061523	25.4040565490723	25.4830837249756	25.3645286560059	25.3341541290283	E9PAV3;Q9BZK3	Q9BZK3;E9PAV3	NACAM_HUMAN;NACP4_HUMAN	NACA;NACA4P	Nascent polypeptide-associated complex subunit alpha, muscle-specific form
23.7994651794434	23.6971035003662	23.6757297515869	23.9134216308594	23.60964012146	23.6540336608887	23.5521545410156	23.6540336608887	23.5403785705566	23.5869197845459	23.7795658111572	23.7285823822021	23.7593879699707	23.6208686828613	23.632007598877	23.5521545410156	E9PRG8	E9PRG8	CK098_HUMAN	C11orf98	Uncharacterized protein C11orf98
19.8916187286377	19.928768157959	19.750452041626	19.3813304901123	19.4549522399902	19.7849655151367	19.8602600097656	19.6658020019531	19.3107852935791	19.3474445343018	19.3480014801025	19.588695526123	19.4963855743408	19.3270301818848	NaN	19.0037155151367	F2Z333	F2Z333	FND10_HUMAN	FNDC10	Fibronectin type III domain-containing protein 10
19.7663516998291	19.4855670928955	19.6245613098145	19.85107421875	19.988151550293	18.8228206634521	20.1078910827637	20.3429946899414	19.609712600708	20.4775371551514	20.5638370513916	20.7955074310303	20.1456928253174	20.5731143951416	20.6005954742432	20.6275615692139	L0R819	L0R819	ASURF_HUMAN	ASDURF	ASNSD1 upstream open reading frame protein
22.9097633361816	22.9742126464844	22.8707942962646	22.7573547363281	22.9423484802246	22.865140914917	22.8499546051025	22.7244243621826	22.7512359619141	22.6800289154053	22.8968906402588	22.6342258453369	22.9636688232422	22.904260635376	22.6163864135742	22.4526195526123	O00115	O00115	DNS2A_HUMAN	DNASE2	Deoxyribonuclease-2-alpha
21.5869197845459	21.5498065948486	21.4169960021973	21.4626388549805	21.5960521697998	21.3804702758789	21.4873847961426	21.4824695587158	21.6186294555664	21.7389240264893	21.5869197845459	21.5869197845459	21.6627521514893	21.5356407165527	21.7512359619141	21.5777320861816	O00116	O00116	ADAS_HUMAN	AGPS	Alkyldihydroxyacetonephosphate synthase, peroxisomal
19.8467826843262	19.8848743438721	19.9742126464844	20.0558967590332	19.8566493988037	19.7332649230957	19.9742126464844	19.9459247589111	19.1555690765381	19.607385635376	19.9221324920654	19.9459247589111	19.7864360809326	19.8472499847412	19.7128829956055	19.604772567749	O00124	O00124	UBXN8_HUMAN	UBXN8	UBX domain-containing protein 8
22.9565982818604	22.8839015960693	22.7915382385254	23.0886116027832	22.8670291900635	22.8857650756836	22.8594646453857	22.9724617004395	22.9405574798584	22.8839015960693	22.915246963501	22.9654312133789	22.8423004150391	22.8461322784424	22.9079322814941	22.9024219512939	O00139	O00139	KIF2A_HUMAN	KIF2A	Kinesin-like protein KIF2A
21.1014938354492	21.730655670166	21.6583995819092	21.4824695587158	21.3211345672607	21.60964012146	21.5020313262939	21.5403785705566	21.2707061767578	21.7347965240479	21.3321056365967	21.7634449005127	21.5117149353027	21.5068817138672	20.7875576019287	21.6231021881104	O00142	O00142	KITM_HUMAN	TK2	Thymidine kinase 2, mitochondrial
24.4800052642822	24.4922828674316	24.1946029663086	24.6485595703125	24.4551296234131	24.4040565490723	24.3711910247803	24.581184387207	24.5521545410156	24.4105396270752	24.4551296234131	24.5580081939697	24.3975429534912	24.384428024292	24.4234218597412	24.498384475708	O00148	O00148	DX39A_HUMAN	DDX39A	ATP-dependent RNA helicase DDX39A
27.0505104064941	26.9649925231934	26.8384590148926	27.1014938354492	27.0296001434326	26.931568145752	26.8623065948486	26.9759635925293	27.1213932037354	26.9868507385254	27.0608520507813	26.9539356231689	26.9868507385254	26.9202537536621	26.9088478088379	26.8973522186279	O00148;Q13838	Q13838;O00148	DX39A_HUMAN;DX39B_HUMAN	DDX39A;DDX39B	ATP-dependent RNA helicase DDX39A
23.2006015777588	23.310079574585	23.5165309906006	22.8034114837646	23.1688270568848	23.0575504302979	23.2820663452148	23.126916885376	23.187068939209	23.5983257293701	23.0934562683105	23.1611557006836	23.3910007476807	23.2140083312988	23.4040565490723	23.234619140625	O00151	O00151	PDLI1_HUMAN	PDLIM1	PDZ and LIM domain protein 1
24.7389240264893	24.7745475769043	24.7994651794434	24.8239593505859	24.6649227142334	24.8093128204346	24.8142108917236	24.881103515625	24.7795658111572	24.9360694885254	24.7945156097412	24.8764266967773	24.7076721191406	24.8043975830078	24.9088478088379	24.9270534515381	O00154	O00154	BACH_HUMAN	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase
23.967191696167	23.9134216308594	23.8950424194336	23.9405574798584	23.8480453491211	23.8764266967773	23.7795658111572	23.8764266967773	23.8764266967773	23.6430625915527	23.967191696167	23.8670291900635	23.8950424194336	23.7994651794434	23.7181644439697	23.6971035003662	O00159	O00159	MYO1C_HUMAN	MYO1C	Unconventional myosin-Ic
22.3211345672607	22.4526195526123	22.4247035980225	22.3831100463867	22.3457050323486	22.4399967193604	22.2095527648926	22.3293724060059	22.259256362915	22.2820663452148	22.318380355835	22.28489112854	22.3375606536865	22.2792339324951	22.2961406707764	22.3293724060059	O00161	O00161	SNP23_HUMAN	SNAP23	Synaptosomal-associated protein 23
23.8384590148926	23.8190937042236	23.8670291900635	23.8670291900635	23.8670291900635	23.8190937042236	23.7895488739014	23.8093128204346	23.5285034179688	23.5754241943359	23.7076721191406	23.8480453491211	23.8384590148926	23.7491912841797	23.3645286560059	23.5044574737549	O00165	O00165	HAX1_HUMAN	HAX1	HCLS1-associated protein X-1
23.4169960021973	23.3375606536865	23.4169960021973	23.2961406707764	23.4800052642822	23.4922828674316	23.4676208496094	23.4551296234131	23.3645286560059	23.4169960021973	23.4676208496094	23.4298191070557	23.4676208496094	23.4169960021973	23.3645286560059	23.3511066436768	O00170	O00170	AIP_HUMAN	AIP	AH receptor-interacting protein
21.5117149353027	21.6364402770996	21.6627521514893	21.688591003418	21.4425296783447	21.2302265167236	21.5869197845459	21.60964012146	21.5213317871094	21.8913383483887	21.632007598877	21.7223415374756	21.6186294555664	21.4725875854492	21.6757297515869	21.6231021881104	O00178	O00178	GTPB1_HUMAN	GTPBP1	GTP-binding protein 1
16.837381362915	16.9386959075928	16.3107147216797	NaN	16.6118316650391	15.9158563613892	15.3233432769775	15.8780193328857	16.4657440185547	NaN	16.4628753662109	16.8366661071777	16.5371570587158	16.0817604064941	16.5603656768799	16.4385681152344	O00180	O00180	KCNK1_HUMAN	KCNK1	Potassium channel subfamily K member 1
21.6843166351318	21.730655670166	21.7055644989014	21.5544986724854	21.6141414642334	21.6141414642334	21.6005954742432	21.4824695587158	21.4873847961426	21.6408596038818	21.6275615692139	21.60964012146	21.7181644439697	21.7512359619141	21.4873847961426	21.4576377868652	O00186	O00186	STXB3_HUMAN	STXBP3	Syntaxin-binding protein 3
NaN	18.7984752655029	18.0997886657715	18.6774349212646	18.4504146575928	18.437463760376	18.340015411377	18.9868278503418	18.2171630859375	18.4795589447021	18.7165813446045	19.0084075927734	18.3269996643066	18.6692790985107	NaN	18.391902923584	O00189	O00189	AP4M1_HUMAN	AP4M1	AP-4 complex subunit mu-1
22.0756149291992	22.052583694458	22.0788745880127	21.8384590148926	21.931568145752	21.8190937042236	21.9170684814453	21.6971035003662	21.8307437896729	21.9707069396973	21.8537654876709	21.7347965240479	21.8876247406006	21.9565982818604	21.8726749420166	21.5261173248291	O00192	O00192	ARVC_HUMAN	ARVCF	Splicing regulator ARVCF
21.0426006317139	21.3045215606689	21.1206016540527	20.8112735748291	21.3751754760742	21.6051254272461	21.4576377868652	21.0558967590332	20.8268718719482	21.176456451416	21.4576377868652	21.3751754760742	21.3645286560059	21.3045215606689	21.1014938354492	21.3375606536865	O00193	O00193	SMAP_HUMAN	SMAP	Small acidic protein
18.667308807373	18.5878257751465	19.1379623413086	18.92333984375	18.4045391082764	18.2441082000732	18.4858455657959	18.5582447052002	18.4690093994141	18.5799121856689	18.6480484008789	18.540433883667	18.4385395050049	18.5206146240234	18.569845199585	18.8198585510254	O00194	O00194	RB27B_HUMAN	RAB27B	Ras-related protein Rab-27B
20.1703548431396	20.60964012146	20.6364402770996	20.6540336608887	20.5544986724854	20.5261173248291	20.7553176879883	20.6627521514893	21.0426006317139	21.1332015991211	20.8950424194336	21.2707061767578	21.1580772399902	21.0625	21.1332015991211	21.2989387512207	O00194;P51159	P51159;O00194	RB27A_HUMAN;RB27B_HUMAN	RAB27A;RAB27B	Ras-related protein Rab-27B
22.1518993377686	22.1332015991211	22.2331562042236	22.1703548431396	22.1014938354492	22.1487998962402	22.3211345672607	22.1946029663086	22.2154903411865	22.3511066436768	22.259256362915	22.2961406707764	22.2678527832031	22.3128528594971	22.3429946899414	22.3045215606689	O00203	Q13367;O00203	AP3B1_HUMAN	AP3B1	AP-3 complex subunit beta-1
21.6186294555664	21.3857440948486	21.5960521697998	21.3538017272949	21.2184505462646	20.9170684814453	21.0426006317139	21.3321056365967	21.4118328094482	21.8346061706543	21.3857440948486	21.5117149353027	21.5261173248291	21.1825294494629	21.559175491333	21.4626388549805	O00204	O00204	ST2B1_HUMAN	SULT2B1	Sulfotransferase 2B1
18.0092220306396	16.5918006896973	18.0157203674316	17.3250503540039	17.5432205200195	17.0494022369385	16.9325141906738	17.7083969116211	NaN	NaN	17.5498828887939	18.5339183807373	18.4680957794189	NaN	18.0266647338867	NaN	O00212	O00212	RHOD_HUMAN	RHOD	Rho-related GTP-binding protein RhoD
18.7602519989014	17.530086517334	17.2655696868896	18.0469169616699	18.0329990386963	17.4481639862061	17.6037063598633	17.1353778839111	15.8641424179077	18.1351089477539	17.1102085113525	17.7820701599121	17.9755172729492	18.3582725524902	16.6574306488037	NaN	O00213	O00213	APBB1_HUMAN	APBB1	Amyloid beta precursor protein binding family B member 1
21.2302265167236	20.9742126464844	21.0224227905273	21.4014549255371	21.1642284393311	20.7955074310303	20.967191696167	21.3429946899414	20.688591003418	20.8034114837646	21.3429946899414	21.3804702758789	21.1518993377686	20.988151550293	20.9530487060547	20.7955074310303	O00214	O00214	LEG8_HUMAN	LGALS8	Galectin-8
23.9759635925293	23.8480453491211	23.9225234985352	23.9494895935059	23.967191696167	23.9933452606201	23.9759635925293	24.0190315246582	23.7491912841797	23.8480453491211	24.01051902771	24.0359058380127	24.0608520507813	23.9583683013916	23.9759635925293	23.967191696167	O00217	O00217	NDUS8_HUMAN	NDUFS8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial
19.4557228088379	19.6826934814453	19.1661605834961	20.0690727233887	19.0555973052979	19.8778171539307	19.1418323516846	19.8004474639893	17.4740390777588	18.4278564453125	18.8827743530273	19.5804386138916	18.8381977081299	19.3537063598633	18.1027336120605	19.4454708099365	O00220	O00220	TR10A_HUMAN	TNFRSF10A	Tumor necrosis factor receptor superfamily member 10A
18.7492828369141	18.5840702056885	18.1415386199951	18.1220703125	17.3550415039063	16.7490844726563	17.9343242645264	18.4778060913086	19.2841320037842	18.2994003295898	18.4277992248535	19.2737827301025	18.810094833374	18.038158416748	19.3664894104004	18.4047431945801	O00221	O00221	IKBE_HUMAN	NFKBIE	NF-kappa-B inhibitor epsilon
